AuthorID,Author,Date,Content,Attachments,Reactions
"374606739120586754","franklin-pantera#1367","10/30/2021 1:25 AM","where can I find the discussion on this? https://twitter.com/AaveAave/status/1454119658840367114","","🙌 (1)"
"808278490251001886","Bane of Jeets#4189","10/31/2021 12:27 PM","Can a AAVE whale start proposal for CELO market? Gotta get ball moving.","",""
"616810428508536919","raddygg","11/01/2021 6:48 AM","AIP-44 executing in ~20 min?","",""
"474948782119976968","ctrlaltf","11/01/2021 10:33 PM","You can propose that over the governance and get the community to vote!","",""
"808278490251001886","Bane of Jeets#4189","11/01/2021 10:33 PM","Don’t have any AAVE…","",""
"457126445819363338","pabloaave","11/01/2021 10:34 PM","You dont need AAVE tokens to bring ideas or proposals to the forum","",""
"808278490251001886","Bane of Jeets#4189","11/01/2021 10:34 PM","I spoke to CELO team. They said that they need integrate with LINK then they will do it","",""
"808278490251001886","Bane of Jeets#4189","11/01/2021 10:34 PM","Let’s see tho","",""
"335777711572385793","lucky80","11/02/2021 12:28 AM","Thanks, beautiful 🚀","","D02 (3)"
"139491961060065280","Ivan#3199","11/04/2021 8:03 PM","Hi!
Is there any chance to see why exactly AMM market should be disabled? It is said on twitter that there was a research by Gauntlet. Where can I find it? Still have no idea why AMM market may be dangerous for the protocol.","",""
"457126445819363338","pabloaave","11/04/2021 8:04 PM","Hey @Ivan best place to ask would be the governance forum thread for AIP 44
https://governance.aave.com/t/aip-44-discussion/5965","",""
"692138325993062640","sammyisokay","11/06/2021 2:05 PM","Regarding xsushi, if I am already borrowing will I be unaffected?","",""
"896750194543173652","wassup#4468","11/06/2021 5:29 PM","hello, ""A community member with enough proposition power is now able to submit the AIP for on-chain governance. ""  I wonder what is the enough proposition power ?","",""
"896750194543173652","wassup#4468","11/06/2021 5:29 PM","Is there any submit transaction I can see?","",""
"244475434161405955","jackson310196","11/07/2021 12:19 PM","when will Aave be on Fantom guys?
The proposal has been passed for weeks already","",""
"896750194543173652","wassup#4468","11/07/2021 4:53 PM","hello, I find it many votes on snapshot but few of them cast vote for proposal, and some castVote tx missing their vote on snapshot. 
seems these two platforms have weak tie
and how to cast vote? Is there any webUI to convenient voter cast vote? Or they just vote via https://etherscan.io/ ?","",""
"396081511704559616","bandla7","11/08/2021 12:52 AM","Hi, i have deligated my stkaave but in snapshot i am not able to vote as it is showing i have zero aave. Which is kind of true since i staked my aave..","",""
"454603501557776397","omahs","11/08/2021 2:45 AM","Hi everyone! There was a design contest in Aave Grants DAO. 
***Design a customizable POAP that can be given to future Aave Snapshot voters""**","https://cdn.discordapp.com/attachments/605528212239286312/906977587794935859/poap.png",""
"454603501557776397","omahs","11/08/2021 2:49 AM","You can vote for your favourite one here: https://poap.vote/poll/149
(to vote you need to hold a rAave poap or community call poap)

The visual will be used for future snapshot votes so keep in mind that there could be 1-3 lines of text.","",""
"379118611220135936","Tōgenkyō#4213","11/10/2021 4:20 AM","Reposting @Quantum Evolver 's post from #🌐ecosystem into this channel:

Can someone from Devs write proposal on Aave gov forum, so stkAave can be shared not only by liquidity quantity, but also by % Aave protocol gain? So if Ampl is giving 25% of all profits, than 25% of all stkAave should be distributed to lenders of Ampl. Or 50% of stkAave depending on quantity of liquidity, and 50% depending on asset profit that Aave is gaining.
With stkAave bonus, people will deposit much more Ampl on Aave, so everyone will win from this. At 100-200mln deposited Ampl with 100% utilisation rate just imagine how much profit there will be for Aave protocol","",""
"898215436867498064","rubixcube#3680","11/10/2021 4:54 AM","Hey is the gas fee for voting one time? Or every vote?","",""
"457126445819363338","pabloaave","11/10/2021 5:48 PM","On-chain, so over AIPs each vote","",""
"457126445819363338","pabloaave","11/10/2021 5:48 PM","over snapshot is free, as its by signature","",""
"457126445819363338","pabloaave","11/10/2021 5:49 PM","Any of you could write that over the governance forum is not something only devs could do, anyone could bring discussion and proposal over the forum","",""
"382815757395951616","quantumevolver","11/10/2021 9:32 PM","Hey Pablo) I don't know English so well for writing proposal","",""
"382815757395951616","quantumevolver","11/10/2021 9:34 PM","Just have and gave our community awesome idea, where both ampl and aave community will win. 
I'm holder of ampl and aave tokens, so very interested in success of both protocols","",""
"382815757395951616","quantumevolver","11/10/2021 9:35 PM","With this changes we can achieve a very high level of synergy","",""
"382815757395951616","quantumevolver","11/10/2021 9:42 PM","It is not about only adding ampl in stkAave receiver list. But about changes of mechanism of sharing stkAave. Right now all stkAave that is distributed depends only on liquidity quantity. And I'm talking about at least 50% of stkAave to be distributed depending of how much profit aave protocol is having from specific asset","",""
"205458209828372481","peanutbutter1408","11/12/2021 11:23 PM","I’m sure this topic has been discussed before, but can anyone point me to discussions about distributing a portion of the protocol fee to stkAAVE holders?","",""
"850188567664656385","fig | Flipside Crypto#6582","11/13/2021 5:27 AM","What's up with the most recent AIP (AIP 46)  vote? How come it is saying ""passed"" but did not exceed vote differential needed","",""
"382815757395951616","quantumevolver","11/15/2021 3:30 PM","If Aave would pay lenders stkAave depending on % of profits asset is giving to them, it would be more profitable to deposit on aave. But they share stkAave only to few assets, and depending on quantity of liquidity, not by profit that asset is generating. Few days ago ampl was generating 28% of all aave protocol profits. And none of stkAave were distributed to lenders of ampl. Maybe 50% of stkAave should be distributed by % of profit that specific asset giving profit to Aave protocol? What Devs think about that?","",""
"181217071407955968","mikethebored","11/15/2021 3:56 PM","Sounds interesting. Would need to submit a proposal https://governance.aave.com/","",""
"457126445819363338","pabloaave","11/15/2021 8:06 PM","shows correctly now","",""
"850188567664656385","fig | Flipside Crypto#6582","11/15/2021 10:28 PM","@Pablo Won't DM you first thanks for looking into this!","",""
"382815757395951616","quantumevolver","11/16/2021 12:57 AM","Hey Aave Devs! Guys what do you think about idea of little change mechanism distribution of stkAave?","",""
"382815757395951616","quantumevolver","11/16/2021 12:59 AM","Ꭷυⲁⲛⲧυʍ Ⲉ᥎᧐ᥣ᥎ᥱʀ:
If Aave would pay lenders stkAave depending on % of profits asset is giving to them, it would be more profitable to deposit on Aave. But right now sharing of stkAave only goes to few assets, and depending only on quantity of liquidity, not by profit that asset is generating to protocol. Few days ago Ampl was generating 28% of all aave protocol profits. And none of stkAave were distributed to lenders of ampl. Maybe 50% of stkAave should be distributed by % of profit that specific asset giving profit to Aave protocol? What Devs think about that?
Can you ask Gauntlet to this about this?","",""
"382815757395951616","quantumevolver","11/16/2021 1:02 AM","By my calculations, it is win win situation for every protocol, same as for Aave, same for example Ampl. Imagine situation with 100-300mln of Ampl with 100% borrow rate, this would generate >95% of all profits for Aave protocol, only by stimulating lenders to deposit Ampl on Aave, by providing them some % of distributed stkAave","",""
"382815757395951616","quantumevolver","11/16/2021 1:04 AM","Can you please ask Gauntlet to think about this? So at least 50% of all stkAave would be shared to assets depending on their profits to Aave protocol","",""
"456226577798135808","Deleted User","11/17/2021 10:09 AM","can anyone help me with flash loans please nomatter what i do my stuff jstu wont work","",""
"456226577798135808","Deleted User","11/17/2021 10:11 AM","metamask","",""
"457126445819363338","pabloaave","11/17/2021 6:44 PM","how are you triggering the flash loan?","",""
"457126445819363338","pabloaave","11/17/2021 6:44 PM","if you are coding the best place is #💻developers","",""
"456226577798135808","Deleted User","11/18/2021 9:00 AM","https://governance.aave.com/t/arc-bring-ampl-to-avalanche-market/6271","",""
"456226577798135808","Deleted User","11/18/2021 9:00 AM","New proposal is up to bring Ampl to the Avalanche Aave v2 market","",""
"456226577798135808","Deleted User","11/18/2021 9:00 AM","I am very much in favour of this proposal, ampl has been a very significant source of revenue for the Aave protocol, and this would allow Aave to continue to grow this revenue stream","",""
"456226577798135808","Deleted User","11/18/2021 9:01 AM","There's also been lots of discussion about tweaking ampl interest rate parameters recently, the avalanche market provides an opportunity to experiment this as well","",""
"171102499057565697","ncitron","11/20/2021 7:20 AM","Are all the proposal texts missing for anyone else?","",""
"457126445819363338","pabloaave","11/22/2021 5:46 PM","its the interface having some troubles to display, you can report any interface trouble at https://github.com/aave/aave-ui/issues","",""
"912685337153785867","Finops3#4835","11/23/2021 11:50 PM","Hi Everone !! We are building a Finops/Payment tool for DAOs to offer solutions like Treasure Management, Risk and Asset Management and All-in-one Payroll Management. I would really appreciate it, If anyone from this forum would be willing to volunteer to share their experiences or pain points. So, that we can build a more robust product. Thanks!!","",""
"548410451818708993","Wick#4943","11/24/2021 1:17 PM","","",""
"912770767089958964","hush#9117","11/24/2021 10:19 PM","Hello","",""
"912770767089958964","hush#9117","11/24/2021 10:20 PM","Hello","",""
"397414667552686081","bhargavaparoksham","11/25/2021 12:51 AM","Hi @Pablo Won't DM you first

I was going through this article recently https://uncommoncore.co/a-new-mental-model-for-defi-treasuries/ and had a couple of questions regarding how the Aave treasury is being managed currently and its expenditure etc? 

My main questions are:
1. As per OpenOrgs (https://openorgs.info/), Aave currently has $551 million of Aave tokens in the treasury. Where can I find the the monthly expenditure of the treasury?  (Note: In the financial reports submitted by Llama here (https://governance.aave.com/t/aave-treasury-report/5575/8), operating expenses is blank for both September & October 21 reports)
2. I know Aave company & Aave protocol are different, so is Aave protocol treasury used to fund Aave company operations or is it done separately from VC funding etc?

I'm planning to raise a discussion thread on treasury management in the Aave governance forum and so wanted to understand the basics of Aave treasury before doing that.

Thanks","",""
"870355552348307477","gain_ito#9309","11/25/2021 6:39 AM","How are Aave tokens distributed to stkAave holders?","",""
"870355552348307477","gain_ito#9309","11/25/2021 6:39 AM","Is there a way to calculate APR?","",""
"870355552348307477","gain_ito#9309","11/25/2021 6:41 AM","@Pablo Won't DM you first pls advise when you can","",""
"457126445819363338","pabloaave","11/25/2021 8:14 PM","Hi @gain_ito there is certain amount of AAVE tokens as reward, 550 AAVE per day per staking option","",""
"457126445819363338","pabloaave","11/25/2021 8:15 PM","imagine that you are the only people staking with 1000 AAVE staked, you would receive the whole 550 AAVE per day,

Now someone else stakes another 1000 AAVE, then you both would receive 275 AAVE per day as you are staking 50% each of us of the total","",""
"457126445819363338","pabloaave","11/25/2021 8:15 PM","quite simple example but so you get the idea","",""
"870355552348307477","gain_ito#9309","11/26/2021 1:56 AM","hi @Pablo Won't DM you first thanks","",""
"870355552348307477","gain_ito#9309","11/26/2021 1:56 AM","which smart contract distributes these rewards?","",""
"870355552348307477","gain_ito#9309","11/26/2021 1:56 AM","can you link me to the github?","",""
"870355552348307477","gain_ito#9309","11/26/2021 1:58 AM","the repo","",""
"457126445819363338","pabloaave","11/26/2021 6:08 PM","https://etherscan.io/address/0x25f2226b597e8f9514b3f68f00f494cf4f286491","",""
"457126445819363338","pabloaave","11/26/2021 6:09 PM","do you mind asking over #💻developers ?  this is the github link but they might be able to give further insights https://github.com/aave","",""
"391790938256703489","PaJaMaParTY#4000","11/28/2021 2:28 AM","so is htis link only for gov proposals on eth mainnet ..  seems to be missing a lot of stuff.  https://app.aave.com/#/governance","",""
"621474267988623393","blockchainjames","11/28/2021 8:43 AM","Newest Proposal on Snapshot: Adding ENS to AAVE :aavefire: 🦄 

https://snapshot.org/#/aave.eth/proposal/0x2176d0d761059704221abf85fe7f4ef6740e1cb8b6489e77cfea5ca88e7a5af4

https://twitter.com/blockchainjames/status/1464754891465789443","","🔥 (3)"
"621474267988623393","blockchainjames","11/28/2021 8:43 AM","Pls head to snapshot to vote Aave gang 🎉","",""
"457126445819363338","pabloaave","11/29/2021 6:54 PM","which stuff you refer is missing?","",""
"368780706610020352",".turingmachine","11/29/2021 11:37 PM","Hey, any idea when this would be put into execution? I mean what'd be the ETA on adding $ENS to AAVE","","💯 (2)"
"456226577798135808","Deleted User","11/30/2021 10:00 AM","^ +1, also curious","",""
"456226577798135808","Deleted User","11/30/2021 10:00 AM","very excited about getting on the aave ecosystem!","",""
"609931675161329692","dooethereum","12/01/2021 11:13 PM","Been using aave for awhile now but is there any proposal regarding bringing native layer 2 (Arbitrum, Optimism, zksync, or etc) onto Aave? Gas fees are just getting way too much.","",""
"609931675161329692","dooethereum","12/01/2021 11:14 PM","Bc I rather trust eth native solutions than other chains","",""
"475230262033252362","anexas5946#0536","12/02/2021 12:08 AM","Hi, pardon me if this is the wrong forum to bring this up, but does Aave plan on publishing the standing of a borrower on the blockchain? For example a good borrower being someone who’s paid his dues back on time vs. a bad borrower who has defaulted on his payments? Publishing this information will be immensely helpful in preventing fraud in crypto lending","",""
"665363854003273728","cliff_j","12/02/2021 11:10 AM","That is a plan, currently you can use Polygon tho","",""
"609931675161329692","dooethereum","12/02/2021 12:04 PM","It seems like L2 is where some liquidities are flowing in for other projects, would love Aave with L2s (native to eth)","",""
"457126445819363338","pabloaave","12/02/2021 6:25 PM","You can find threads of discussion regarding that at governance.aave.com","",""
"811441602345697280",".keccak","12/03/2021 3:04 AM","Is it likely V3 will be on mainnet this year?","",""
"454603501557776397","omahs","12/03/2021 7:14 AM","Hi! For people creating snapshot votes, you can use the POAP Design template too:
https://www.figma.com/file/dFEgHaFxVEHqUKhgLz5T77/Aave-–-Snapshot-POAP","",""
"454603501557776397","omahs","12/03/2021 7:17 AM","","https://cdn.discordapp.com/attachments/605528212239286312/916105734205341706/POAP_1_Line1.png,https://cdn.discordapp.com/attachments/605528212239286312/916105734452817950/POAP_3_Lines1.png",""
"454603501557776397","omahs","12/03/2021 7:17 AM","some examples with recent votes, feel free to use them","",""
"664905292793905154","aaaapsouuu","12/03/2021 7:53 AM","Hi everyone, is the voting power of delegatees publicly available? 

Also to the best of my understanding, you can't vote or delegate voting power using stkABPT but when I look into Dune analytics I can see 
stkABPT_evt_DelegateChanged
stkABPT_evt_DelegatedPowerChanged 

What is that?","",""
"58833880295149568","mori69","12/03/2021 9:43 AM","wen aave aavegotchi guild","",""
"457126445819363338","pabloaave","12/03/2021 6:08 PM","as far as I know you cant, but the token might have the capabilities to allow that, would require governance to allow that token to do that of course","",""
"457126445819363338","pabloaave","12/03/2021 6:08 PM","you should ask over aavegotchi community","",""
"485681500784951317","venturefounder#7218","12/05/2021 9:23 AM","Hi guys. I just started a new discussion on the forum. If you have any ideas, please leave a comment or DM and let me know. I believe this is something important to think about: https://governance.aave.com/t/can-we-introduce-some-incentives-utility-for-holding-aave-token/6455","",""
"456226577798135808","Deleted User","12/06/2021 2:36 AM","https://governance.aave.com/t/aampl-faq-improving-ux-and-decreasing-information-asymmetry/6467","",""
"456226577798135808","Deleted User","12/06/2021 2:37 AM","to address the poor user experience resulting from a lack of readily accessible information regarding the behaviour of the ampl market, i've created a FAQ answering the most common questions","",""
"456226577798135808","Deleted User","12/06/2021 2:37 AM","I’d like this FAQ to be easy to find, and for that reason I propose a link to this FAQ be included on the Aave frontend for the AMPL market","",""
"456226577798135808","Deleted User","12/06/2021 2:40 AM","If you simply search through this discord for posts about this market, you can see there's a significant amount of confusion about this market. Some users are angry, and feel tricked, while its easy to *say* users should do their research before participating in the market, information about this market is very difficult to find, and there's little indication that thier market acts differently on the Aave frontend","",""
"456226577798135808","Deleted User","12/06/2021 2:41 AM","That's why I created this FAQ","",""
"456226577798135808","Deleted User","12/06/2021 2:41 AM","I'd really appreciate any feedback, suggestions for improving the faq, and help in getting it added to the frontend, I think this would greatly reduce confusion and improve user experience","",""
"548410451818708993","Wick#4943","12/06/2021 3:06 PM","","",""
"451873750502342686","chaserxy","12/08/2021 1:30 PM","where? I'm specifically searching for Arbitrum on the forum but I can't find any relevant threads. which is weird since Aave is listed as ""coming soon"" on https://portal.arbitrum.one/.","",""
"474948782119976968","ctrlaltf","12/08/2021 9:31 PM","If you don’t a forum thread then it means it hasn’t been created yet!","","🤯 (2)"
"457126445819363338","pabloaave","12/09/2021 6:19 PM","regarding what they show there its better to ask them, I recall that there was a vote at https://snapshot.org/#/aave.eth regarding the topic but after this whoever bringed the vote needs to keep working on the proposal","",""
"457126445819363338","pabloaave","12/09/2021 6:19 PM","so better to ask is the proposal creator","",""
"714066119157088267","chumblepie#4888","12/09/2021 11:53 PM","Does anyone know if the upgrade to Aave v3 will cause the goverance token smart contract address to change?","",""
"451873750502342686","chaserxy","12/10/2021 4:01 AM","I'll ask them, but for the record, I found no vote mentioning to Arbitrum. there is only a weirdly short Chinese (wtf...) vote that says ""layer 2"".","",""
"457126445819363338","pabloaave","12/10/2021 6:06 PM","I dont think it would, but better to ask in V3 governance thread in the forum https://governance.aave.com/t/introducing-aave-v3/6035","",""
"457126445819363338","pabloaave","12/10/2021 6:06 PM","if that's the case then I dont think it was even bringed to AAVE holders to vote, that would be the logic 1st step to do","",""
"569112083740753920","ldemesla#3285","12/11/2021 2:31 AM","Hi guys, we are building a project management tool for DAOs, and we are looking for feedback from people involved in DAOs. (If you're curious here it's what we are doing: https://tommarx.fr/a-dao-to-build-dao/)

So if some of you have spare time it would be awesome 🙂","",""
"244475434161405955","jackson310196","12/11/2021 3:24 PM","Guys, why v3 takes so long to deploy? Will it go live this month???","",""
"807242145604960286","poorguard","12/11/2021 6:13 PM","Posted this on the governance forum in case anyone is interested in a far-too detailed discussion of what licence V3 code should be under: https://governance.aave.com/t/aave-v3-launch-strategy-code-licensing/6316/69?u=guard","",""
"457126445819363338","pabloaave","12/13/2021 6:42 PM","feel free to join the governance forum V3 thread to ask about it","",""
"244475434161405955","jackson310196","12/13/2021 6:47 PM","oke ser","",""
"244475434161405955","jackson310196","12/13/2021 6:47 PM","you dont know as well?","",""
"457126445819363338","pabloaave","12/13/2021 6:50 PM","any addition to the protocol belongs to governance, its unknown to give a reply to such as basically would depend on AAVE holders decision over voting","",""
"457126445819363338","pabloaave","12/13/2021 6:51 PM","I referred to you to that thread as that way you could contact/discuss with the people proposing such details","",""
"244475434161405955","jackson310196","12/13/2021 6:51 PM","thank you","",""
"548410451818708993","Wick#4943","12/14/2021 10:57 PM","","",""
"418053048477286401","ivan4532","12/16/2021 1:03 AM","Guys wen Optimism?","",""
"418053048477286401","ivan4532","12/16/2021 1:04 AM","I don’t want to start the new year with no optimism for my bank account","",""
"918532119637135361","drjeremy#7830","12/18/2021 5:52 AM","hi","",""
"456226577798135808","Deleted User","12/18/2021 6:18 PM","Hello","",""
"548410451818708993","Wick#4943","12/18/2021 11:33 PM","","",""
"457126445819363338","pabloaave","12/20/2021 8:52 PM","I suggest you to ask whoever bringed that proposal live to follow up the advance","",""
"418053048477286401","ivan4532","12/20/2021 8:54 PM","Sorry, context?","",""
"418053048477286401","ivan4532","12/20/2021 8:54 PM","What proposal?","",""
"457126445819363338","pabloaave","12/20/2021 8:56 PM","you asked wen optimism, and basically as any other proposal, addition, feature etc that decision belongs to governance (AAVE holders), I thought you asked because you read somewhere that it was suggested to governance already, but if it wasnt you can bring the topic by yourself directly to the governance forum available at governance.aave.com","",""
"418053048477286401","ivan4532","12/20/2021 8:59 PM","So you’re saying I should open a proposal for Aave on Optimism?","",""
"457126445819363338","pabloaave","12/20/2021 8:59 PM","It depends on you, whether you want to bring the topic, Im just replying you how decentralized governance works, there is no entity to ask when its something going to be done but getting implicated as other holders or community in the process","",""
"418053048477286401","ivan4532","12/20/2021 9:54 PM","I thought you guys are doing the L2 work proactively? Stani has not once said he’s Optimistic about this on Twitter. I know how governance works but do we need an improvement proposal for this? I haven’t seen an improvement proposal for Avalanche","",""
"457126445819363338","pabloaave","12/20/2021 10:08 PM","Avalanche had a snapshot voting https://snapshot.org/#/aave.eth/proposal/QmWo6yQyJtVWXTExHPR7RpY9Zj6tFdRsUN7EhCLmkFotcH","",""
"457126445819363338","pabloaave","12/20/2021 10:08 PM","also there was an AIP to bring guardians to hold the keys for the market","",""
"457126445819363338","pabloaave","12/20/2021 10:09 PM","but basically code is open source, so markets to be bringed does not actually need a voting to come live, but of course if the governance does not back such market it couldnt be considered technically part of Aave decentralized protocol","",""
"884470257685757992","neothebank","12/21/2021 9:28 PM","Excellent","",""
"884470257685757992","neothebank","12/21/2021 9:28 PM","Avax is great. ETH is abominable with gas fees and so many people are ""over it.""","",""
"884470257685757992","neothebank","12/21/2021 9:28 PM","What's the status of the initial phase and how can we be involved?","",""
"457126445819363338","pabloaave","12/21/2021 9:29 PM","Avalanche market was already deployed some time ago, its live at app.aave.com","",""
"457126445819363338","pabloaave","12/21/2021 9:29 PM","currently there are 2 markets in ethereum V2 and AMM, and 1 polygon network market and 1 in avalanche","",""
"884470257685757992","neothebank","12/21/2021 9:31 PM","Thank you. The Avax market has the same lending and borrowing ability as the others?","",""
"418053048477286401","ivan4532","12/22/2021 1:20 AM","Folks, we have an ARC proposing Aave deployment on Optimism. Let’s show some love to ETH L2s ❤️ 

Would love to hear your feedback.

https://governance.aave.com/t/arc-aave-deployment-to-l2-optimism/6656","",""
"244475434161405955","jackson310196","12/22/2021 12:12 PM","nothing will happen before V3
but they dont even know when V3 can go live","",""
"870355552348307477","gain_ito#9309","12/22/2021 1:10 PM","老铁""老铁""","",""
"456226577798135808","Deleted User","12/23/2021 1:24 PM","Hello guys, The Dapp List is enabling community-first tokens to distribute the governance power in its curation mechanism. It is your time to vote wisely...kindly access poll in link below and support your favourite! On the list are Synthetix, Uniswap, Aave and Yearn. 
https://twitter.com/thedapplist/status/1473702846012997639","https://cdn.discordapp.com/attachments/605528212239286312/923445833230323752/IMG_20211222_212858.png",""
"896830274539749426","SALOMONBB#8015","12/24/2021 2:37 AM","Where can I find out: revenues, profit, desitnation, etc. from the .09% fee on flash loans.","",""
"474948782119976968","ctrlaltf","12/27/2021 4:54 PM","Id ask this in the #💻developers channel","",""
"457126445819363338","pabloaave","12/27/2021 6:37 PM","https://aavenews.substack.com/ is a good place to get weekly reports of aave protocol","",""
"858764526279196722","jon2112#2478","12/29/2021 11:33 PM","A suggestion for the Aave weekly: is it possible to add the information about collateral usage? That is, what fraction of a given token (e.g., USDC) is being used as collateral? I cannot find a way to figure this out from the public data.","",""
"697894998221258933","John Murphy#7100","12/30/2021 8:10 AM","Hi guys @Stani , we have noticed that the governance participation on  AAVE hasn’t been so popular lately due to the high fees we are currently experimenting! We are from Sunder.Finance community inviting you to check out our solution integration. Let me know if you guys find it interesting so we can discuss the solution integration + a potential partnership. Website:  https://sunder.finance/","",""
"457126445819363338","pabloaave","12/30/2021 5:24 PM","@John Murphy AAVE token and Aave protocol are decentralized there is no partnership or cooperation to be done by Aave company on behalf of the protocol:
https://twitter.com/AaveAave/status/1433869388889743360
only AAVE holders over governance decide on the protocol or any entity from Aave protocol as its grants DAO for instance https://aavegrants.org/ or governance forum at https://governance.aave.com","",""
"457126445819363338","pabloaave","12/30/2021 5:25 PM","@Shreyas 🦙 maybe","",""
"457126445819363338","pabloaave","12/30/2021 5:25 PM","aave news comes from aave grants DAO you can find way to contact at aavegrants.org for example over their telegram chat","","👍 (1)"
"309418192772661249","kinetickoala","01/01/2022 9:18 AM","hello...i'd like to use RAI as collateral. what is the procedure to get a governance vote or something going on that?","",""
"474948782119976968","ctrlaltf","01/03/2022 4:47 PM","You would need to submit an AIP on the governance forum of Aave and get the community to vote for.","",""
"810999359704399922",".johnsina.","01/04/2022 5:08 AM","Hi, is it possible to propose a new token to be used as collateral on polygon network?","",""
"810999359704399922",".johnsina.","01/04/2022 5:08 AM","It’s lackluster on polygon and there are lots of nice projects where I have tokens where I’d like to supply as collateral","",""
"457126445819363338","pabloaave","01/04/2022 5:26 PM","addition of assets decision belongs to governance, here more info https://docs.aave.com/governance/guides/new-asset-listing","",""
"586648510754062360","ezr3al","01/10/2022 3:41 AM","Guys quick questions","",""
"586648510754062360","ezr3al","01/10/2022 3:41 AM","I am preparing an ARC and read through the docs regarding ARC/AIP","",""
"586648510754062360","ezr3al","01/10/2022 3:42 AM","It says that we need ""A community member with enough proposition power is now able to submit the AIP for on-chain governance. ""","",""
"586648510754062360","ezr3al","01/10/2022 3:42 AM","How much is needed? Is there a fixed number of Aave token we need?","",""
"873930813920649256","l.u.c.i_","01/10/2022 7:28 PM","Yes, you need to have a minimum amount of voting/proposal power in-order to raise an AIP for on-chain goverance.","",""
"457126445819363338","pabloaave","01/10/2022 10:00 PM","Yes, Short time lock executor is 0.5% and the Long time lock executor is 15%.","",""
"457126445819363338","pabloaave","01/10/2022 10:00 PM","most of the AIPs are short time lock, long time lock is only for those affecting core parts of the protocol or token","",""
"586648510754062360","ezr3al","01/10/2022 10:55 PM","Okay so deploying on a new chain like moonriver would need 0.5% of total supply right?","",""
"586648510754062360","ezr3al","01/10/2022 10:56 PM","What would be 80k of Aave voting power needed.","",""
"457126445819363338","pabloaave","01/10/2022 10:56 PM","if we go strict to the technicality, there is no need of anything to deploy an Aave market, as basically Aave protocol is open source, but if someone would like that market deployed to be 'approved' by Aave governance, so holders, then yes at least a voting would be needed to show this positive sentiment/approval","",""
"457126445819363338","pabloaave","01/10/2022 10:57 PM","talking ni specific about V2 here","",""
"586648510754062360","ezr3al","01/10/2022 10:58 PM","Okay and is there anything different with v3?","",""
"586648510754062360","ezr3al","01/10/2022 10:58 PM","We are looking to have v3 there.","",""
"457126445819363338","pabloaave","01/10/2022 10:59 PM","I think the main difference is that in V3 people might be stopped to deploy without permission, but in terms of process I think it works in a similar way, you can check here the discussion about this topic https://governance.aave.com/t/aave-v3-launch-strategy-code-licensing/6316","",""
"457126445819363338","pabloaave","01/10/2022 10:59 PM","and here there was a sentiment voting about the license for V3 https://snapshot.org/#/aave.eth/proposal/0x483f30ac318ac7e26fbc9804a48ccd9126078d19c91f19a53c56aeacb7689f4a","",""
"586648510754062360","ezr3al","01/10/2022 11:00 PM","Ah you are right. Nearly forgot about the license stuff","",""
"586648510754062360","ezr3al","01/10/2022 11:00 PM","Well okay I think first step would be to write the ARC and use the poll feature to check sentiment.","",""
"457126445819363338","pabloaave","01/10/2022 11:00 PM","yep, usually the forum discussion is usually the 1st step","",""
"586648510754062360","ezr3al","01/10/2022 11:01 PM","I am im contact with the moonbeam team to get more data regarding metrics like TVL and so on. As I am not in their team. Just a casual aave user and fan since Ethlend","",""
"457126445819363338","pabloaave","01/10/2022 11:02 PM","I know 🙂 I remember you @EzR3aL since really long time, its really cool to see you involved","","💯 (1)"
"586648510754062360","ezr3al","01/10/2022 11:41 PM","Yes well, I was hoping for a chance and now there is the opportunity. Would be insane if I could open and execute and AIP successfully","","D06 (1)"
"586659272218247201","patrickbaron","01/13/2022 8:33 AM","Hello, I wanted to surface a post that the Moola community made today to temperature check $AAVE owners on authorizing a V3 Business License to Moola Market. I'm happy to answer any questions or address any concerns. 

You can find the post here: https://governance.aave.com/t/proposal-v3-license-for-moola-market/6909","","👀 (3),💩 (2)"
"848185801786916894","onthebull","01/15/2022 12:22 AM","Is anyone able to explain why Isolation Mode is useful?","",""
"457126445819363338","pabloaave","01/15/2022 12:23 AM","just put a little reply in #👻general https://discord.com/channels/602826299974877205/602826300813606923/931584123850596372","","🙏 (1)"
"640961317771018251","realbenlad","01/15/2022 5:14 AM","Hi, being an Aave token holder, am I able to propose or vote on which chain we launch on?","",""
"586648510754062360","ezr3al","01/17/2022 2:09 AM","Yes you are.","",""
"90465325442670592","kwiky49","01/18/2022 2:16 AM","I have some avAAVE tokens on avalanche blockchain. Does it count as voting power ?
Which tokens on which blockchains are counted ?
I don't find the answer in the governance doc...","",""
"90465325442670592","kwiky49","01/18/2022 3:10 AM","I've just found the answer, there is a proposal for this here : https://signal.aave.com/#/proposal/0xb3227fe4d3ad7505a3ad3077fe141e603e22b9714c22ef3b12a3e77321b2117f","",""
"521131555150626831","__gremlin","01/18/2022 6:23 AM","Is there anyone integrated in written a media proposal with me","",""
"779783150346698793","_rahab_","01/18/2022 12:18 PM","When aave arbitrum?","",""
"457126445819363338","pabloaave","01/18/2022 5:29 PM","by now on-chain only AAVE and stkAAVE from Ethereum network can be used","",""
"457126445819363338","pabloaave","01/18/2022 5:29 PM","over snapshot there is further list of assets, including aAAVE also polygno, avalanche assets, stkABPT etc","",""
"457126445819363338","pabloaave","01/18/2022 5:29 PM","this is already live afaik","",""
