AuthorID,Author,Date_original,Date,Content,Attachments,Reactions,,,
8.12014E+17,siddesh.eth,2023/4/22 上午3:15,2023/4/22,"im super new to aragon, just tried out the app",,,,,
4.74566E+17,sagamore,2023/4/22 上午3:28,2023/4/22,Where do I report a security issue?,,,,,
9.0972E+17,abuusama,2023/4/22 上午4:48,2023/4/22,"there is but you are better of using the SDK https://devs.aragon.org/docs/sdk/
or if you are using react then https://use-aragon.daobox.app/useFetchProposals (last one is a shameless plug since i wrote that library 😂 )",,,,,
9.0972E+17,abuusama,2023/4/22 上午4:51,2023/4/22,Started a thread.,,,,,
9.0972E+17,abuusama,2023/4/22 上午4:54,2023/4/22,Started a thread.,,,,,
7.17395E+17,The Coin Oracle#8519,2023/4/23 上午10:07,2023/4/23,"Guys, someone has changed the tokenvotingproposal type for the subgraph query, changing a field from executable to potentiallyExecutable, this little change broke my entire application as the subgraph query now fails, does anyone know how to fix it? It seams aragon updated the type and filed but not in graphql, since I redeployed my app it picked up the owx change automatically and do not know how to fix it now...",,,,,
2.46936E+17,markfia,2023/4/23 上午10:08,2023/4/23,"Guy when you created your dao in polygon, did you encounter something similar to this error? I’m stuck and can’t continue",,,,,
2.46936E+17,markfia,2023/4/23 上午10:08,2023/4/23,,https://cdn.discordapp.com/attachments/1036975360551702568/1099698351181664266/IMG_7314.png,,,,
2.46936E+17,markfia,2023/4/23 上午10:08,2023/4/23,Have no matic on the connected wallet (fixed),,,,,
7.17395E+17,The Coin Oracle#8519,2023/4/23 上午10:09,2023/4/23,This is exactly what @Abu Usama | +4 UTC you showed few message above when talking about the subgraph for proposals...,,,,,
7.17395E+17,The Coin Oracle#8519,2023/4/23 上午10:11,2023/4/23,"I get ""Type `TokenVotingProposal` has no field `potentiallyExecutable`""
 Now when I execute the graphql query",,,,,
7.17395E+17,The Coin Oracle#8519,2023/4/23 上午10:14,2023/4/23,Guess you changed the graphql url now?,,,,,
2.46936E+17,markfia,2023/4/24 上午3:57,2023/4/24,Now that I have the dao created one user with 100% of tokens. I would like to: use api to access token balance in a website. Can someone guide me to this mvp?,,,,,
2.46936E+17,markfia,2023/4/24 上午3:57,2023/4/24,Where do I create the api?,,,,,
8.07644E+17,shawnzywonzie,2023/4/24 上午11:06,2023/4/24,"Have you checked our developer documents? This may answer some of your questions.

https://devs.aragon.org/",,,,,
4.56227E+17,Deleted User,2023/4/24 下午2:12,2023/4/24,Is anyone having an issue creating a proposal?  I tried to create a proposal on a testnet deployment and the transaction couldn't estimate gas or process.,,,,,
4.56227E+17,Deleted User,2023/4/24 下午2:12,2023/4/24,Here is the testnet deployment if that's helpful: https://app.aragon.org/#/daos/goerli/0x34a6cc358f7c4fb10466aba7b79172ee2a65a4f9/dashboard,,,,,
8.07644E+17,shawnzywonzie,2023/4/24 下午2:24,2023/4/24,Started a thread.,,,,,
8.80794E+17,juliettech,2023/4/24 下午8:31,2023/4/24,Started a thread.,,,,,
7.85613E+17,zion9999,2023/4/25 下午12:25,2023/4/25,Hey,,,,,
7.85613E+17,zion9999,2023/4/25 下午12:25,2023/4/25,i built the DAO,,🚀 (3),,,
7.85613E+17,zion9999,2023/4/25 下午12:25,2023/4/25,I'm trying to add member wallets,,,,,
8.07644E+17,shawnzywonzie,2023/4/25 下午12:28,2023/4/25,"Glad to hear! Have you watched this video?

https://youtu.be/ua1eCHlJkwQ

When adding additional wallets after the intial creation of your DAO, it will prompt you to create a proposal. This will need to pass before the additional addresses are added. 🙂",,👍 (1),,,
6.15996E+17,Leoleo#6013,2023/4/27 下午5:31,2023/4/27,"Hey, guys! Is there a list of Plugins currently being built up by the community?",,,,,
8.07644E+17,shawnzywonzie,2023/4/28 上午8:48,2023/4/28,Started a thread.,,,,,
8.69178E+17,whattofarm,2023/5/1 下午12:07,2023/5/1 ,Hey guys! Who can I contact to discuss the partnership? We make cool and fast charts for DeFi!,,,,,
8.47437E+17,0xraiseup,2023/5/3 上午11:49,2023/5/3 ,Hi. Really interested,,,,,
8.07644E+17,shawnzywonzie,2023/5/3 上午11:50,2023/5/3 ,Started a thread.,,,,,
1.03861E+18,Apollo Store#2647,2023/5/5 上午7:38,2023/5/5 ,Hello @Shawnzy I have a problem with my DAO community. My DAO not found. What's happened with that?,,,,,
8.80794E+17,juliettech,2023/5/5 上午9:04,2023/5/5 ,Started a thread.,,,,,
1.09467E+18,notsurecourselearner,2023/5/5 下午4:39,2023/5/5 ,I am trying to run https://github.com/juliettech13/aragonOSx-sdk-demo,,,,,
1.09467E+18,notsurecourselearner,2023/5/5 下午4:40,2023/5/5 ,"but I am unable to. I am getting the following error.

`TypeError: Cannot read properties of undefined (reading 'web3Providers')`",,,,,
1.09467E+18,notsurecourselearner,2023/5/5 下午4:47,2023/5/5 ,"I have the following entry in AragonSDK.tsx
@juliettech 

`

      const aragonSDKContextParams: ContextParams = {
                network: 'goerli',
                signer,
               daoFactoryAddress: '0x16B6c6674fEf5d29C9a49EA68A19944f5a8471D3',
               web3Providers: ['https://rpc.ankr.com/eth_goerli'],
               ipfsNodes: [
                {
                  url: 'https://testing-ipfs-0.aragon.network/api/v0',
                  headers: { 'X-API-KEY': process.env.IPFS_KEY || '' }
                },
           ],
         graphqlNodes: [
           {
          url: 'https://subgraph.satsuma-prod.com/${process.env.GRAPH_KEY}/aragon/osx-goerli/api'
          }
       ]
     };

`",,,,,
9.0972E+17,abuusama,2023/5/5 下午11:52,2023/5/5 ,Started a thread.,,,,,
6.00238E+17,olivier1977,2023/5/8 上午10:24,2023/5/8 ,"Is it me, or are non-transferable governance tokens no longer possible with the new OS (like it used to be with membership or reputation based with the former client).",,,,,
9.0972E+17,abuusama,2023/5/8 上午10:30,2023/5/8 ,"They are possible, don't think it's available in the ui but they are defo possible",,,,,
9.0972E+17,abuusama,2023/5/8 上午10:32,2023/5/8 ,"Afaik the current version of the ui is a early release, there is a lot coming down the road. I think the thinking around this version is not to have feature parity with client but to have a jumping off point with the new protocol. Under the hood the protocols are very different",,,,,
9.0972E+17,abuusama,2023/5/8 上午10:33,2023/5/8 ,You can do way more with the new protocol the front end will catch up,,,,,
4.57717E+17,funguy123,2023/5/8 上午10:41,2023/5/8 ,Is there a Url for the subgraph on polygon?,,,,,
2.10379E+17,plopmenz,2023/5/8 上午10:52,2023/5/8 ,https://aragonorg.notion.site/SDK-environment-4ee7d17ec26441a8b8b4afcb6ab466b4,,👌🏽 (1),,,
2.10379E+17,plopmenz,2023/5/8 上午10:57,2023/5/8 ,"Working on this in my plugin too actually, can send you the link if you are interested, but will probably take a few more weeks until it has a pleasant user experience hehe",,"crazyeyes (1),🔥 (1),🚀 (1)",,,
9.0972E+17,abuusama,2023/5/8 上午11:07,2023/5/8 ,i wouldn't mint having a look at that,,"😛 (1),❤️ (1)",,,
4.56227E+17,Deleted User,2023/5/8 上午11:56,2023/5/8 ,"Thinking through a token distribution method for a DAO powered by Aragon...

Any thoughts?

I considered minting the full amount of tokens to a token supply wallet and allowing any Ethereum address to create a proposal in the DAO.

The token supply wallet would drop tokens into the DAO Treasury.

When someone wants to join, they would send ETH to the DAO Treasury and request tokens in the same proposal.  If the exchange rate is correct, the proposal would be passed by the token supply wallet (it would have the ability to pass or block any proposal by virtue of it's voting power until the tokens are fully distributed).",,,,,
4.56227E+17,Deleted User,2023/5/8 上午11:56,2023/5/8 ,Has anyone tried this?,,,,,
1.01386E+18,ketuljaypatel,2023/5/8 下午12:26,2023/5/8 ,"We needed a NTT to combine with an ERC20 governance token (NTT to determine membership/ability to vote and ERC20 to determine voting power) we recently built this in a plugin but are cleaning things up before deploying to mainnet (maybe a week or 2) -- If you don't want the dual voting system though, you could just create a NTT and feed the address into the token voting system for a new DAO and it should work (no need for a plugin or anything else fancy)",,,,,
2.10379E+17,plopmenz,2023/5/8 下午1:51,2023/5/8 ,"Currently working on a big pull request to make it a lot more developer friendly, but feel free to take a look 👀 
Lemme know if there is anything that catches your eye 🤗 
Plugin Repo: https://github.com/SecureSECODAO/diamond-governance
Demo: https://github.com/Plopmenz/diamond-governance-demo
Also have a presentation now if you like 🤣",,"Rocket (1),🔥 (1)",,,
1.0198E+18,noone0215,2023/5/8 下午7:27,2023/5/8 ,"Hi Aragon Team

How are you?
I have some issue to take handle when I am going to use PluginRepoFactory on Polygon.

VetoPluginSetup (My pluginSetup) : 0xBAB8177FDABF43076cdBb46175f5277AF1d5680B
PluginRepoFactory: 0x6E924eA5864044D8642385683fFA5AD42FB687f2",,,,,
1.0198E+18,noone0215,2023/5/8 下午7:29,2023/5/8 ,,https://cdn.discordapp.com/attachments/1036975360551702568/1105275421337059399/image.png,,,,
9.7046E+17,pier1337,2023/5/8 下午10:02,2023/5/8 ,Would it be Aragon-legal to setup a token to share Twitter API monthly $42k cost for a community to have accesss to the endpoints and have their app working ie. front end twitter,,,,,
2.10379E+17,plopmenz,2023/5/9 上午1:02,2023/5/9 ,maybe subdao is already taken? Is the VetoPluginSetup inheriting from one of Aragons PluginSetup contracts?,,👌🏽 (1),,,
1.0198E+18,noone0215,2023/5/9 上午1:21,2023/5/9 ,yes @Plopmenz,,,,,
1.0198E+18,noone0215,2023/5/9 上午1:21,2023/5/9 ,"Could you have a look on my codebase.
let me know your github handle @Plopmenz",,,,,
2.10379E+17,plopmenz,2023/5/9 上午1:25,2023/5/9 ,"Sure, I can try if it works for me :)",,,,,
2.10379E+17,plopmenz,2023/5/9 上午1:25,2023/5/9 ,GitHub handle suprisingly: @ Plopmenz 😂,,,,,
1.0198E+18,noone0215,2023/5/9 上午1:30,2023/5/9 ,Invited. The github repo is feature/deposit-tax,,,,,
1.0198E+18,noone0215,2023/5/9 上午1:45,2023/5/9 ,hi @Plopmenz. Could you give me some clues?,,,,,
2.10379E+17,plopmenz,2023/5/9 上午1:47,2023/5/9 ,"Currently in the train, will take a look when I arrive :)",,,,,
2.10379E+17,plopmenz,2023/5/9 上午1:47,2023/5/9 ,In roughly 1.5h unfortunately,,,,,
1.0198E+18,noone0215,2023/5/9 上午1:53,2023/5/9 ,yes got it. let me be here,,,,,
9.0972E+17,abuusama,2023/5/9 上午2:51,2023/5/9 ,this is awesome! im gonna dive in  later today,,❤️ (2),,,
2.10379E+17,plopmenz,2023/5/9 上午3:02,2023/5/9 ,Thanks! Excited to see what you think ^-^,,,,,
1.0198E+18,noone0215,2023/5/9 上午3:08,2023/5/9 ,hi @Plopmenz,,,,,
1.0198E+18,noone0215,2023/5/9 上午3:08,2023/5/9 ,"Sorry for that pushing, but plz let me know when you are free to talk with me",,,,,
9.0972E+17,abuusama,2023/5/9 上午3:11,2023/5/9 ,why are you doing this on etherscan?,,,,,
1.0198E+18,noone0215,2023/5/9 上午3:11,2023/5/9 ,it's polyscan @Abu Usama | +4 UTC,,,,,
6.00238E+17,olivier1977,2023/5/9 上午8:02,2023/5/9 ,please do!,,,,,
2.10379E+17,plopmenz,2023/5/9 上午8:12,2023/5/9 ,"If you got any feedback, let me know 🤗",,,,,
2.10379E+17,plopmenz,2023/5/9 上午8:12,2023/5/9 ,https://github.com/SecureSECODAO/diamond-governance,,,,,
2.10379E+17,plopmenz,2023/5/9 上午8:13,2023/5/9 ,"I also got a demo if you are interested in interacting with it in the developer way hehe, but there will probably be a dashboard in a week or two",,,,,
8.80794E+17,juliettech,2023/5/9 上午9:37,2023/5/9 ,Started a thread.,,,,,
8.80794E+17,juliettech,2023/5/9 上午9:39,2023/5/9 ,Started a thread.,,,,,
9.49029E+17,tlalo,2023/5/9 下午2:12,2023/5/9 ,"Hey guys, if I want to build a DAO with the following characteristics, is convient to deploy it using Aragon? 

 - DAO deployed on Polygon PoS
- DAO members are the ones who hold certain NFT. 
- The NFT gives the DAO members to vote on where the $ of the DAO (raised by the project  by selling the NFTs)  will be allocated
- the DAO is a non profit organization which aims is to sell NFTs to funds reciclying prgograms",,,,,
1.10561E+18,ihor3112,2023/5/9 下午5:40,2023/5/9 ,"Hello every one, i have a question about creating a context with parametrs. I'm using this guide
https://devs.aragon.org/docs/sdk/examples/


but when try to create   const client: Client = new Client(context);
get Error Failed to pin data on IPFS

I am using infura to create IPFS. and goerli testnet. Maybe i pass wrong paramets in web3 Provider or ipfsNodes. 
web3Providers: [
    'https://goerli.infura.io/v3/${ACCOUNT_ID}',
  ],
  ipfsNodes: [
    {
      url: 'https://ipfs.infura.io:5001/api/v0',
      headers: { Authorization: `Bearer ${IPFS_API_KEY}` },
    },
    // Add additional IPFS nodes here if needed
  ],
  // Don't change this line. This is how we connect your app to the Aragon subgraph.
  graphqlNodes: [
    {
      url: 'https://subgraph.satsuma-prod.com/aragon/core-goerli/api',
    },
  ],

Please, help me",,,,,
2.10379E+17,plopmenz,2023/5/9 下午5:55,2023/5/9 ,Any reason why you wanna use Infura instead of Aragons IPFS node?,,,,,
1.10561E+18,ihor3112,2023/5/9 下午6:04,2023/5/9 ,"No, no reasons, i just wanna create a test dao.",,,,,
1.10561E+18,ihor3112,2023/5/9 下午6:08,2023/5/9 ,Then where i can take an IPFS_API_KEY for testing ? I thought that it should be created in Infura and then provider and IPFS nodes should refer to Infura too...,,,,,
8.76974E+17,Tobes#7394,2023/5/9 下午7:41,2023/5/9 ,gm,,,,,
2.10379E+17,plopmenz,2023/5/10 上午3:05,2023/5/10,https://aragonorg.notion.site/SDK-environment-4ee7d17ec26441a8b8b4afcb6ab466b4,,,,,
2.10379E+17,plopmenz,2023/5/10 上午3:05,2023/5/10,Here is all the info you'll need for your context in the sdk :),,,,,
1.10561E+18,ihor3112,2023/5/10 上午3:06,2023/5/10,Thank you! @Plopmenz,,🙌 (2),,,
2.10379E+17,plopmenz,2023/5/10 上午3:06,2023/5/10,"If it still doesnt work though, do let me know!",,👍 (1),,,
1.10561E+18,ihor3112,2023/5/10 上午3:07,2023/5/10,It works!!!,,"❤️‍�?(1),💪 (2),AragonProject (1)",,,
1.10561E+18,ihor3112,2023/5/10 上午4:01,2023/5/10,"I have another question about creating dao.
I created a context with the parameters that are described in the documentation.
For me, it looks like every time I run the application, I will have a new DAO created, judging by this code...
If i understand correctly i don't need to call createDao every time i enter in the app. Is this correct or not?
https://devs.aragon.org/docs/sdk/examples/client/create-dao",,,,,
1.10561E+18,ihor3112,2023/5/10 上午4:17,2023/5/10,"and about the signer, should i have the same signer every time? Right?",https://cdn.discordapp.com/attachments/1036975360551702568/1105770544823021649/image.png,,,,
2.10379E+17,plopmenz,2023/5/10 上午4:24,2023/5/10,"Correct, createDao indeed makes a dao, you should use getDao / getDaos to retrieve an existing one",,,,,
2.10379E+17,plopmenz,2023/5/10 上午4:25,2023/5/10,"With the same private key you will get the same signer yes, however you can use a different signer no problem (but it might not have permissions to do certain actions based on how you setup your DAO)",,,,,
1.10561E+18,ihor3112,2023/5/10 上午4:26,2023/5/10,ok! Thank you very much! Just checking!,,🙌 (1),,,
8.76974E+17,Tobes#7394,2023/5/10 上午7:31,2023/5/10,"Hi, newbie here, would like to ask a few questions please 🙂

1: Can we create ERC-721 gated communities yet?
2: If I build a DAO using the Aragon website/platform, can it be exported at a later date to my own server/website
3: Is it best to start building on a testnet, if so can it later be deployed on mainnet?
4: Where do we find apps for Aragon DAO's?

Think that is it for now

TIA",,,,,
2.10379E+17,plopmenz,2023/5/10 上午7:49,2023/5/10,"1: Not sure, I expect some from the hackathon, we should hear the results from that this week, if not I will likely add it to my plugin :)
2: Yes, for sure! This is also what the Aragon SDK is made for
3: It is the purpose of testnets, to test without using actual funds. They should behave the same as mainnet, so if you got a deploy script for testnet it should also work for mainnet yes
4: Only one I am not really sure, I think it's still early days for plugin development on the latest Aragon version, so the place for that is still in the works",,❤️ (1),,,
8.76974E+17,Tobes#7394,2023/5/10 上午8:00,2023/5/10,"Hi Plopmenz, thanks kindly for your reply, I am working on an idea and it would need the ERC-721 plugin to work properly, so I really look forward to that arriving, regarding the other answers they are all self explanatory, I will launch on Mumbai and have a good play around, thanks kindly for your help. I will likely need to pop in from time to time as I am not a coder and guess I will come across a few hurdles on my journey. Thanks for your time. Tobes",,🙌 (1),,,
2.10379E+17,plopmenz,2023/5/10 上午8:02,2023/5/10,"Alright, let me know if you have any more questions 🤗",,✊�?(1),,,
8.28529E+17,roohchill,2023/5/10 上午8:39,2023/5/10,"Hey, came across this blogpost today - https://twitter.com/AragonProject/status/1656028382939815937?s=20. Are all DAOs mandated to setup their treasury as grants or is it just the Aragon Project because of the Swiss laws?",,,,,
8.71717E+17,aleuts,2023/5/10 上午8:58,2023/5/10,Started a thread.,,,,,
7.7444E+17,chuong87,2023/5/10 上午10:21,2023/5/10,Gm,,blobwave (1),,,
1.105E+18,Deepraj#3819,2023/5/11 上午7:00,2023/5/11,"Hello team Aragon, I believe my project (Native.org) can drive revenue and liquidity for your project.

Native turns “exchange�?into a feature so any app can deploy their own swap in minutes.

Using Native, projects earn all their own swap fees. Depending on volume, fee revenue can be upwards of 6-7 figures / month, straight to the project treasury.

Native also has integrations with professional market-makers (PMMs) which are normally only available to CEXs. This makes it super easy (and free) for a project to go live with a tier 1 liquidity provider on chain. Using Native is a way to get deep liquidity and high capital efficiency on-chain without losing revenue through emissions or incentives.

At the end of the day, Native is about helping projects get more liquidity and earn more revenue. Let me know if you would like to further discuss how we can help you increase revenue while creating a seamless experience for your users.

Thank you✌�?,"",""
811666658779070495""",tony.stark,2023/5/12 上午10:53,"@Deepraj 

Aragon is a government solution / DAO tooling platform. What you have described doesn’t seem to be inline with the ethos of what is being built here. Plus it doesn’t appear that Aragon is having a liquidity issue",,🙏 (1)
1.05086E+18,0xb007,2023/5/12 上午11:54,2023/5/12,"Is there an issue with Aragon App at the moment - Last couple of DAOs created dont appear accessible? Worm hole encountered, or is it just me? https://app.aragon.org/#/daos/polygon/visible.dao.eth/dashboard",,,,,
8.80794E+17,juliettech,2023/5/12 下午12:19,2023/5/12,Started a thread.,,,,,
1.105E+18,Deepraj#3819,2023/5/12 下午12:35,2023/5/12,"Hi @Tony Stark Thank you for responding and for the info🙌🏻  Although, your users are using uniswap to convert their $ANT, we can built you your own dex aggregator, AragonSwap for free. Can I dm you?",,,,,
8.11667E+17,tony.stark,2023/5/12 下午1:10,2023/5/12,"@Deepraj, I am not part of the core team, so I am speaking as a community member 

I don’t think building a decentralized exchange is part of Aragon’s priority right now. Although, this might change in the future so you can stick around till then.

Y’all might also consider building a plug-in that makes integration possible",,👍 (1),,,
8.07644E+17,shawnzywonzie,2023/5/12 下午3:39,2023/5/12,"Appreciate you reaching out @Deepraj we're not interested at the moment. If anything changes, we will be on touch. All the best 🙏",,🙌🏻 (1),,,
4.56227E+17,Deleted User,2023/5/13 下午8:50,2023/5/13,Is DAO creation on Polygon working?,,,,,
4.56227E+17,Deleted User,2023/5/13 下午8:51,2023/5/13,I tested it on a mobile browser and fee estimation and DAO creation failed.  It might be the mobile browser.,,,,,
2.10379E+17,plopmenz,2023/5/14 上午4:55,2023/5/14,"I saw an issue thread with the same issue, I believe they are investigating and working on a fix for mobile",,,,,
2.10379E+17,plopmenz,2023/5/14 上午4:55,2023/5/14,Should work on desktop,,,,,
4.56227E+17,Deleted User,2023/5/14 下午12:26,2023/5/14,"Cool, thanks!",,,,,
9.85748E+17,phygitalguru,2023/5/14 下午1:05,2023/5/14,"Hi! Looking for a full service DAO developer for an NGO , any takers?",,,,,
4.56227E+17,Deleted User,2023/5/14 下午3:47,2023/5/14,Same error on desktop...used WalletConnect instead of MM.  Not sure if that matters.,https://cdn.discordapp.com/attachments/1036975360551702568/1107393898755666092/image.png,📝 (1),,,
4.56227E+17,Deleted User,2023/5/14 下午3:53,2023/5/14,"No, tried a couple of times on desktop, connecting via WalletConnect and received the same error message.",,,,,
4.56227E+17,Deleted User,2023/5/14 下午4:19,2023/5/14,"Hahah, think that person that request that I DM them was a scammer....oh geeze.",,,,,
4.56227E+17,Deleted User,2023/5/14 下午4:23,2023/5/14,So I used Aragon Client instead and that worked well.,,,,,
4.56227E+17,Deleted User,2023/5/14 下午4:24,2023/5/14,Any security issues or maintenance issues with using Aragon Client vs. Aragon App?,,,,,
2.10379E+17,plopmenz,2023/5/14 下午4:46,2023/5/14,"Ah, well security wise it's been running for a few years without exploits, so it's safe",,,,,
2.10379E+17,plopmenz,2023/5/14 下午4:46,2023/5/14,But it won't be getting new updates,,,,,
2.10379E+17,plopmenz,2023/5/14 下午4:46,2023/5/14,"So I would strongly recommend Aragon App instead, migration is also not yet possible",,💯 (1),,,
2.10379E+17,plopmenz,2023/5/14 下午4:51,2023/5/14,"I tagged you in a #bugs-n-requests post, not sure if you have the channel enabled though :)",,,,,
4.56227E+17,Deleted User,2023/5/14 下午5:52,2023/5/14,"Got it, thanks!

Yes, I will stick with Aragon App.  I set up on Client and things like voting isn't working.",,"🙌 (1),👌🏽 (1)",,,
4.56227E+17,Deleted User,2023/5/14 下午10:25,2023/5/14,"Ok, it worked.  Polygon with MetaMask injection works.",,"💪 (1),🔥 (1)",,,
3.89019E+17,barukimang,2023/5/15 上午1:58,2023/5/15,Great @Deleted User ! App has an issue using Wallet Connect with Ledger indeed. Glad you found the workaround to use Ledger with the App :smart:,,,,,
4.58151E+17,duongdz#9129,2023/5/15 上午5:09,2023/5/15,"Hello i have some question
1. What is Aragon DAO benefits?
2. How will the Benefit distribute?
I am doing research on Aragon DAO. Looking forward to getting a detailed answer",,,,,
8.07644E+17,shawnzywonzie,2023/5/15 上午7:58,2023/5/15,Started a thread.,,,,,
1.10561E+18,ihor3112,2023/5/15 上午10:43,2023/5/15,"Hello every one, i try to see the docs for Aragon CLI https://hack.aragon.org/developers/tools/guides/custom-deploy but it navigates me to gitBook?",https://cdn.discordapp.com/attachments/1036975360551702568/1107679650148253706/image.png,,,,
1.10561E+18,ihor3112,2023/5/15 上午10:43,2023/5/15,Could someone help me?,,,,,
9.30443E+17,orenyomtov,2023/5/15 下午12:39,2023/5/15,1. How can I create a proposal that does arbitrary contract call(s)? I don't see a way in the Ui,,,,,
9.30443E+17,orenyomtov,2023/5/15 下午12:39,2023/5/15,2. Is there a simulation feature to see the outcome of a proposal execution?,,,,,
9.30443E+17,orenyomtov,2023/5/15 下午12:39,2023/5/15,"3. I read that there is a WalletConnect feature coming up, can I help beta test it? Or when will it become available?",,,,,
8.80794E+17,juliettech,2023/5/15 下午12:44,2023/5/15,Glad to hear it worked @Deleted User ! Apologies for the inconvenience there. The new stack is def a a big improvement so Im excited to see you decided to stick with it 🙂 let me know if I can support at all as you move forward with your project,,,,,
8.80794E+17,juliettech,2023/5/15 下午12:53,2023/5/15,Started a thread.,,,,,
4.44252E+17,caffeinum,2023/5/16 上午11:11,2023/5/16,gm! is there a demo plugin to implement voting escrow DAO ? similar to veCRV,,,,,
9.0972E+17,abuusama,2023/5/16 下午12:02,2023/5/16,Started a thread.,,,,,
5.20652E+17,AitorWeedAlienFlow#4290,2023/5/16 下午2:39,2023/5/16,@everyoneAlguien me puede ayudar con la DAO de AlienFlowSpace? Gracias + Thanks,,,,,
8.97818E+17,sam_stoned_island,2023/5/18 上午9:55,2023/5/18,gm! Is there a way to tokengate access to a dao multisig using an NFT contract address on Polygon? Or is there a way to edit the contract on polyscan/web 3 to enable this feature?,,,,,
8.97818E+17,sam_stoned_island,2023/5/18 上午9:58,2023/5/18,Actually I've just seen someone has created a plug-in in #❓︱questions I'll redirect my q there!,,,,,
8.07644E+17,shawnzywonzie,2023/5/18 上午10:32,2023/5/18,Sounds good 🙂,,,,,
8.97818E+17,sam_stoned_island,2023/5/18 上午10:36,2023/5/18,Found the relevant question. IS there anyone specifically i should take for plug in queries?,,,,,
8.07644E+17,shawnzywonzie,2023/5/18 上午10:51,2023/5/18,Started a thread.,,,,,
7.60067E+17,dvarlot,2023/5/22 下午1:17,2023/5/22,"Hello I am preparing to launch my first DAO but I have two questions:
1- What is the use of a gnosis safe? Shall I need one on a DAO? 
2- do I need to have a dedicated wallet for the DAO (in addition to and separate from the wallet of the members )
Thank you in advance for your insights",,,,,
8.07644E+17,shawnzywonzie,2023/5/22 下午1:34,2023/5/22,Started a thread.,,,,,
9.01799E+17,kathleenr.,2023/5/22 下午10:38,2023/5/22,"Hi everyone, 

I am looking for a DAO Expert on Aragon core; who's able to customize and integrate plugins in this platform. Open to hear pitches and referrals.",,,,,
1.74648E+17,.funkyenough,2023/5/23 上午1:09,2023/5/23,"Hi, we are choosing a stack to build our DAO, and we have been looking into Aragon.
Is OSx production ready? Is the aragon app using legacy AragonOS, or is it using OSx already?",,,,,
9.0972E+17,abuusama,2023/5/23 上午1:42,2023/5/23,"hi, Both protocols are production ready although if you choose to build on the old then support will be limited, alot of the tooling for the old stack is a bit out of date too",,,,,
9.0972E+17,abuusama,2023/5/23 上午1:42,2023/5/23,"aragon client is the old stack, app is on the new",,,,,
1.74648E+17,.funkyenough,2023/5/23 上午1:43,2023/5/23,Got it. Thanks for the clarification,,,,,
9.0972E+17,abuusama,2023/5/23 上午1:43,2023/5/23,i would love to hear more about what you guys are building,,,,,
1.74648E+17,.funkyenough,2023/5/23 上午1:44,2023/5/23,"We are making a grants DAO, so naturally we think of Moloch. But we just want to see what’s out there",,,,,
1.74648E+17,.funkyenough,2023/5/23 上午1:44,2023/5/23,"Currently debating moloch, Aragon and OZ governor",,,,,
1.74648E+17,.funkyenough,2023/5/23 上午1:52,2023/5/23,Do we have any grants DAO deployed using Aragon? Would be awesome if there are examples,,,,,
4.46113E+17,daamin.eth,2023/5/24 上午10:54,2023/5/24,how to allow proposals to distribute tokens to all the holder or add other type of proposal to the dao and extra settings?,,,,,
1.04572E+18,dreamglory1998,2023/5/24 上午11:11,2023/5/24,Is there anyone can answer my question please?,,,,,
1.04572E+18,dreamglory1998,2023/5/24 上午11:12,2023/5/24,I'm a aragon & dao newbie. Please explain some basic concepts to me.,,,,,
5.20549E+17,smokinhawt,2023/5/25 上午5:17,2023/5/25,hello guys,,,,,
5.20549E+17,smokinhawt,2023/5/25 上午5:17,2023/5/25,anyone working on a supply chain dao?,,,,,
5.20549E+17,smokinhawt,2023/5/25 上午5:18,2023/5/25,would love to connect,,,,,
5.20549E+17,smokinhawt,2023/5/25 上午5:18,2023/5/25,new to daos here!!,,,,,
8.07644E+17,shawnzywonzie,2023/5/25 上午8:02,2023/5/25,Started a thread.,,,,,
3.39163E+17,xibot,2023/5/25 下午9:55,2023/5/25,GM GM! Can I deposit NFTs on a DAO contract addy just like wen depositing tokens? And same to withdraw assets?,,,,,
2.10379E+17,plopmenz,2023/5/26 上午4:13,2023/5/26,"Smart contract wise (OSx) yes, but if you can through the UI of Aragon App yet, I am not sure",,,,,
1.09377E+18,sash0249,2023/5/26 上午4:16,2023/5/26,"HI All, have some basic questions. Does Aragon support DeFi concept?",,,,,
9.0972E+17,abuusama,2023/5/26 上午4:20,2023/5/26,i see your in voice ill jump in,,,,,
9.0972E+17,abuusama,2023/5/26 上午4:25,2023/5/26,"Aragon is a Platform to build distributed organisations. DeFi protocols should be owned by DAOs (or they are not really DeFi). what this means is the code of the protocol is controled by the DAO. any upgrades or major changes should go through the DAOs consensus mechanism. ( usually a vote)

but you can have other kinds of DAOs that use DeFi protocols them selves, like a worker collective that uses the money in its vault to yield farm on curve or something like that.",,,,,
1.09377E+18,sash0249,2023/5/26 上午4:37,2023/5/26,@Abu Usama | +4 UTC Hey thanks for clarifying.,,,,,
1.09377E+18,sash0249,2023/5/26 上午4:38,2023/5/26,But there are any apps like Aragon to create a DeFi using Testnet?,,,,,
9.0972E+17,abuusama,2023/5/26 上午4:39,2023/5/26,"what do you mean ""create a defi""? specifically",,,,,
1.09377E+18,sash0249,2023/5/26 上午4:41,2023/5/26,"I have created a DAO in Aragon App, similarly can I create a Defi ? Is there any app that you can recommend?",,,,,
1.08539E+18,fulanodetal_0017,2023/5/26 上午4:46,2023/5/26,Gm hi guys,,GM (1),,,
